s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CELLULOSE,MLR_PRODUCTS
 1.3695974E+001, 1.4228600E+003,-4.6597919E+002,-7.7470008E+002,-2.7213677E+001, 3.2570737E-001, 0.0000000E+000, 0.0000000E+000, 1.6732298E+002, 1.5529280E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.3756464E+001, 1.4517986E+003,-4.6790329E+002,-8.6990853E+002,-2.9286910E+001, 3.2717249E-001, 0.0000000E+000, 0.0000000E+000, 9.9606456E+001, 8.5027019E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.3806872E+001, 1.4570526E+003,-4.6791959E+002,-9.5155346E+002,-2.9805902E+001, 3.2776393E-001, 0.0000000E+000, 0.0000000E+000, 2.4065398E+001, 8.1014330E+000, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.3863104E+001, 1.4690599E+003,-4.7160832E+002,-1.0113605E+003,-2.8267980E+001, 3.2632312E-001, 0.0000000E+000, 0.0000000E+000,-3.0976513E+001,-4.1850631E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.3917208E+001, 1.4706566E+003,-4.7488961E+002,-1.0193894E+003,-2.7537495E+001, 3.2731547E-001, 0.0000000E+000, 0.0000000E+000,-4.3600524E+001,-5.0832574E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.3971312E+001, 1.4621849E+003,-4.7228775E+002,-1.0034327E+003,-2.7380624E+001, 3.2716847E-001, 0.0000000E+000, 0.0000000E+000,-3.2021402E+001,-4.0589005E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4028120E+001, 1.4383111E+003,-4.6763062E+002,-9.9128139E+002,-2.8390200E+001, 3.2728001E-001, 0.0000000E+000, 0.0000000E+000,-3.2953997E+001,-4.8663843E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4087633E+001, 1.4148433E+003,-4.5781764E+002,-9.6684842E+002,-2.9589337E+001, 3.2891590E-001, 0.0000000E+000, 0.0000000E+000,-3.4077657E+001,-3.9083166E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4137228E+001, 1.3988423E+003,-4.6123306E+002,-8.4316560E+002,-3.0980311E+001, 3.2988868E-001, 0.0000000E+000, 0.0000000E+000, 6.6668879E+001, 6.3793232E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4196742E+001, 1.4021429E+003,-4.6475697E+002,-7.6875564E+002,-3.3947025E+001, 3.2936640E-001, 0.0000000E+000, 0.0000000E+000, 1.4480221E+002, 1.3501263E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4248986E+001, 1.4246168E+003,-4.7310416E+002,-7.7954948E+002,-3.5640307E+001, 3.3035173E-001, 0.0000000E+000, 0.0000000E+000, 1.5514271E+002, 1.3665323E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4307519E+001, 1.4208113E+003,-4.6835247E+002,-8.7575559E+002,-3.6411700E+001, 3.3092993E-001, 0.0000000E+000, 0.0000000E+000, 6.3793484E+001, 4.0622453E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4356297E+001, 1.4210910E+003,-4.6285950E+002,-1.0429470E+003,-3.4551391E+001, 3.3034925E-001, 0.0000000E+000, 0.0000000E+000,-9.6418847E+001,-1.1893654E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4414829E+001, 1.4376446E+003,-4.6398092E+002,-1.1728084E+003,-3.2627686E+001, 3.3261457E-001, 0.0000000E+000, 0.0000000E+000,-2.1999637E+002,-2.3143984E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4470957E+001, 1.4376131E+003,-4.5770874E+002,-1.1769734E+003,-3.1431349E+001, 3.3289485E-001, 0.0000000E+000, 0.0000000E+000,-2.2425484E+002,-2.2816744E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4522274E+001, 1.4617564E+003,-4.6845202E+002,-1.0238062E+003,-3.0206055E+001, 3.3338925E-001, 0.0000000E+000, 0.0000000E+000,-6.1838384E+001,-6.0374391E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4577012E+001, 1.4391158E+003,-4.6879785E+002,-8.7076213E+002,-3.0024511E+001, 3.3238197E-001, 0.0000000E+000, 0.0000000E+000, 7.6331304E+001, 6.9863734E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4633461E+001, 1.4401359E+003,-4.6601536E+002,-7.9848708E+002,-2.9531386E+001, 3.3258469E-001, 0.0000000E+000, 0.0000000E+000, 1.5411002E+002, 1.4643465E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4689910E+001, 1.4263473E+003,-4.6467330E+002,-8.2205953E+002,-2.9596788E+001, 3.3214261E-001, 0.0000000E+000, 0.0000000E+000, 1.3475424E+002, 1.1034984E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4740714E+001, 1.4018775E+003,-4.5111210E+002,-9.1747191E+002,-3.0945541E+001, 3.3177446E-001, 0.0000000E+000, 0.0000000E+000, 1.6642816E+001, 2.6797083E+000, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4802808E+001, 1.4075966E+003,-4.5288174E+002,-8.5314454E+002,-3.0065243E+001, 3.3284480E-001, 0.0000000E+000, 0.0000000E+000, 7.2060851E+001, 7.1837870E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4854552E+001, 1.4255498E+003,-4.6461271E+002,-7.6866064E+002,-2.9628077E+001, 3.3392649E-001, 0.0000000E+000, 0.0000000E+000, 1.7010218E+002, 1.6298226E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4909402E+001, 1.4412649E+003,-4.7589812E+002,-7.7896879E+002,-2.9772827E+001, 3.3415105E-001, 0.0000000E+000, 0.0000000E+000, 1.7458002E+002, 1.5695932E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.4966321E+001, 1.4296960E+003,-4.7188517E+002,-8.2387845E+002,-3.1068832E+001, 3.3146672E-001, 0.0000000E+000, 0.0000000E+000, 1.2069933E+002, 1.0319506E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5017852E+001, 1.4412244E+003,-4.7067927E+002,-8.9793264E+002,-3.0744480E+001, 3.3150307E-001, 0.0000000E+000, 0.0000000E+000, 5.6824558E+001, 4.2199487E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5078074E+001, 1.4236528E+003,-4.6421725E+002,-9.6217425E+002,-2.9834642E+001, 3.3262962E-001, 0.0000000E+000, 0.0000000E+000,-1.3305148E+001,-3.2240728E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5125895E+001, 1.4059197E+003,-4.5301333E+002,-1.0481044E+003,-2.8754505E+001, 3.3041724E-001, 0.0000000E+000, 0.0000000E+000,-1.1073166E+002,-1.2362208E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5189654E+001, 1.4103972E+003,-4.5531583E+002,-1.0773513E+003,-2.7570073E+001, 3.3097766E-001, 0.0000000E+000, 0.0000000E+000,-1.4115267E+002,-1.4950904E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5238359E+001, 1.4154429E+003,-4.5534559E+002,-1.1023530E+003,-2.8119966E+001, 3.3162674E-001, 0.0000000E+000, 0.0000000E+000,-1.6142073E+002,-1.7004409E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5296805E+001, 1.4127728E+003,-4.5867669E+002,-1.1058568E+003,-2.9034592E+001, 3.3155423E-001, 0.0000000E+000, 0.0000000E+000,-1.6727813E+002,-1.8046374E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5345510E+001, 1.3828135E+003,-4.4858867E+002,-1.1080301E+003,-2.9836565E+001, 3.3138637E-001, 0.0000000E+000, 0.0000000E+000,-1.9083160E+002,-2.0331050E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5403956E+001, 1.3797085E+003,-4.4347272E+002,-1.1384492E+003,-3.0062283E+001, 3.3180008E-001, 0.0000000E+000, 0.0000000E+000,-2.1997583E+002,-2.3194392E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5462402E+001, 1.3991853E+003,-4.5168005E+002,-1.0683671E+003,-3.1483936E+001, 3.3237551E-001, 0.0000000E+000, 0.0000000E+000,-1.4872900E+002,-1.5201334E+002, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5511107E+001, 1.4172642E+003,-4.6061695E+002,-1.0170163E+003,-2.9966753E+001, 3.3305605E-001, 0.0000000E+000, 0.0000000E+000,-8.5594256E+001,-9.0002758E+001, 0.0000000E+000, 9.2639743E-002, 0.0000000E+000
 1.5569554E+001, 1.4622317E+003,-4.7876209E+002,-9.4324684E+002,-2.9695509E+001, 3.2506580E-001, 0.0000000E+000, 0.0000000E+000, 1.5523931E+001, 1.0852353E+001, 0.0000000E+000, 9.0193681E-002, 0.0000000E+000
 1.5622155E+001, 1.4246218E+003,-4.7582886E+002,-8.6770501E+002,-3.3199845E+001, 2.8439470E-001, 0.0000000E+000, 0.0000000E+000, 6.4310718E+001, 4.8172435E+001, 0.0000000E+000, 7.8164215E-002, 0.0000000E+000
 1.5675731E+001, 1.2980552E+003,-4.3645198E+002,-8.0931710E+002,-3.3777486E+001, 2.5673705E-001, 0.0000000E+000, 0.0000000E+000, 4.2481289E+001, 1.8765384E+001, 0.0000000E+000, 7.0638826E-002, 0.0000000E+000
 1.5740022E+001, 1.1953414E+003,-3.9310902E+002,-7.6584875E+002,-3.1900272E+001, 2.5599601E-001, 0.0000000E+000, 0.0000000E+000, 2.1125304E+001, 4.7393602E+000, 0.0000000E+000, 7.0638826E-002, 0.0000000E+000
 1.5793597E+001, 1.1283767E+003,-3.6895587E+002,-7.5109060E+002,-2.7835926E+001, 2.5572935E-001, 0.0000000E+000, 0.0000000E+000, 6.1418681E-001,-1.9250004E+001, 0.0000000E+000, 7.0638826E-002, 0.0000000E+000
 1.5847173E+001, 1.0960052E+003,-3.5737775E+002,-7.9355042E+002,-2.8562347E+001, 2.5636932E-001, 0.0000000E+000, 0.0000000E+000,-6.5051702E+001,-8.3228965E+001, 0.0000000E+000, 7.0638826E-002, 0.0000000E+000
 1.5899615E+001, 1.0778235E+003,-3.5213126E+002,-8.1228302E+002,-2.5475899E+001, 2.4960521E-001, 0.0000000E+000, 0.0000000E+000,-1.0635515E+002,-1.1181707E+002, 0.0000000E+000, 6.8660222E-002, 0.0000000E+000
 1.5957109E+001, 1.0542751E+003,-3.5069600E+002,-7.7101964E+002,-2.3707228E+001, 2.1642129E-001, 0.0000000E+000, 0.0000000E+000,-7.7623668E+001,-9.0931392E+001, 0.0000000E+000, 5.8873589E-002, 0.0000000E+000
 1.6008854E+001, 9.5959056E+002,-3.1898201E+002,-7.3256089E+002,-2.4335474E+001, 1.9304262E-001, 0.0000000E+000, 0.0000000E+000,-1.0166786E+002,-1.1609477E+002, 0.0000000E+000, 5.2701750E-002, 0.0000000E+000
 1.6061558E+001, 9.0562623E+002,-2.9464107E+002,-7.5548663E+002,-2.2922633E+001, 1.9256954E-001, 0.0000000E+000, 0.0000000E+000,-1.4818981E+002,-1.6723153E+002, 0.0000000E+000, 5.2670872E-002, 0.0000000E+000
 1.6124802E+001, 8.8251435E+002,-2.7567870E+002,-7.9354749E+002,-2.1127893E+001, 1.9236902E-001, 0.0000000E+000, 0.0000000E+000,-2.0013908E+002,-2.0764737E+002, 0.0000000E+000, 5.2670872E-002, 0.0000000E+000
 1.6180666E+001, 8.8483732E+002,-2.7557542E+002,-8.4320856E+002,-1.9833943E+001, 1.9233649E-001, 0.0000000E+000, 0.0000000E+000,-2.3634936E+002,-2.5358826E+002, 0.0000000E+000, 5.2670872E-002, 0.0000000E+000
 1.6227045E+001, 8.6514915E+002,-2.6810540E+002,-9.2247798E+002,-1.9314817E+001, 1.8774419E-001, 0.0000000E+000, 0.0000000E+000,-3.2700307E+002,-3.4456130E+002, 0.0000000E+000, 5.1200490E-002, 0.0000000E+000
 1.6282478E+001, 7.9074683E+002,-2.4570935E+002,-9.9008565E+002,-2.0257026E+001, 1.5533670E-001, 0.0000000E+000, 0.0000000E+000,-4.3693209E+002,-4.6514986E+002, 0.0000000E+000, 4.1489818E-002, 0.0000000E+000
 1.6344429E+001, 6.6506776E+002,-1.9885742E+002,-1.1027475E+003,-1.9249277E+001, 1.1546098E-001, 0.0000000E+000, 0.0000000E+000,-6.2906420E+002,-6.5567093E+002, 0.0000000E+000, 3.0771836E-002, 0.0000000E+000
 1.6396055E+001, 5.6581272E+002,-1.5646778E+002,-1.0793887E+003,-1.6606153E+001, 1.1245315E-001, 0.0000000E+000, 0.0000000E+000,-6.8391876E+002,-6.8653749E+002, 0.0000000E+000, 3.0201027E-002, 0.0000000E+000
 1.6447680E+001, 5.1115974E+002,-1.4299020E+002,-9.1629868E+002,-1.4764093E+001, 1.1251246E-001, 0.0000000E+000, 0.0000000E+000,-5.6561201E+002,-5.6278072E+002, 0.0000000E+000, 3.0201027E-002, 0.0000000E+000
 1.6509630E+001, 4.8604619E+002,-1.4002398E+002,-7.4642174E+002,-1.3482359E+001, 1.1260843E-001, 0.0000000E+000, 0.0000000E+000,-4.1647522E+002,-4.1376929E+002, 0.0000000E+000, 3.0201027E-002, 0.0000000E+000
 1.6561256E+001, 4.7766723E+002,-1.3905760E+002,-6.1542479E+002,-1.2079069E+001, 1.0910348E-001, 0.0000000E+000, 0.0000000E+000,-2.9162167E+002,-2.8878512E+002, 0.0000000E+000, 2.9262873E-002, 0.0000000E+000
 1.6612881E+001, 4.3386888E+002,-1.3247117E+002,-5.2855513E+002,-1.2114536E+001, 7.7439753E-002, 0.0000000E+000, 0.0000000E+000,-2.2802808E+002,-2.3919450E+002, 0.0000000E+000, 1.9879116E-002, 0.0000000E+000
 1.6669668E+001, 3.4216054E+002,-1.0502342E+002,-4.8479840E+002,-1.1565232E+001, 4.3047338E-002, 0.0000000E+000, 0.0000000E+000,-2.4358202E+002,-2.5918347E+002, 0.0000000E+000, 1.0594102E-002, 0.0000000E+000
 1.6731113E+001, 2.5445874E+002,-7.3649936E+001,-4.3482368E+002,-1.0281686E+001, 3.9666699E-002, 0.0000000E+000, 0.0000000E+000,-2.5651350E+002,-2.6425690E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.6781746E+001, 2.0629870E+002,-5.4964941E+001,-3.8328348E+002,-8.6288298E+000, 3.9682666E-002, 0.0000000E+000, 0.0000000E+000,-2.3625437E+002,-2.4053887E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.6830931E+001, 1.8263275E+002,-4.5936959E+001,-3.3433344E+002,-8.0433513E+000, 3.9577941E-002, 0.0000000E+000, 0.0000000E+000,-2.0532280E+002,-2.0564141E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.6892414E+001, 1.6807428E+002,-3.9004888E+001,-2.9196851E+002,-7.4127683E+000, 3.9497363E-002, 0.0000000E+000, 0.0000000E+000,-1.6760324E+002,-1.7027239E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.6941601E+001, 1.5907956E+002,-3.5310790E+001,-2.9937514E+002,-7.2259428E+000, 3.9522985E-002, 0.0000000E+000, 0.0000000E+000,-1.7459019E+002,-1.8279280E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7003082E+001, 1.5353831E+002,-3.4111596E+001,-3.4753401E+002,-7.2885312E+000, 3.9387310E-002, 0.0000000E+000, 0.0000000E+000,-2.2546897E+002,-2.3535644E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7053499E+001, 1.4984226E+002,-3.7667043E+001,-3.9792475E+002,-7.2437525E+000, 3.9377595E-002, 0.0000000E+000, 0.0000000E+000,-2.8622450E+002,-2.9295391E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7107603E+001, 1.4841838E+002,-4.0645095E+001,-3.9378235E+002,-6.9778422E+000, 3.9396640E-002, 0.0000000E+000, 0.0000000E+000,-2.9433413E+002,-2.9294752E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7168608E+001, 1.4664197E+002,-4.3009281E+001,-3.4592043E+002,-6.6025587E+000, 3.9476428E-002, 0.0000000E+000, 0.0000000E+000,-2.5165115E+002,-2.4885081E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7217707E+001, 1.4487650E+002,-4.3407884E+001,-3.0059096E+002,-6.4324197E+000, 3.9429940E-002, 0.0000000E+000, 0.0000000E+000,-2.0900528E+002,-2.0551534E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7283175E+001, 1.4514676E+002,-4.4193245E+001,-2.4978841E+002,-5.7021059E+000, 3.9344377E-002, 0.0000000E+000, 0.0000000E+000,-1.6003775E+002,-1.5449766E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7333910E+001, 1.4675435E+002,-4.5199360E+001,-2.0195513E+002,-5.4132861E+000, 3.9371618E-002, 0.0000000E+000, 0.0000000E+000,-1.0931432E+002,-1.0577405E+002, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7387920E+001, 1.4703568E+002,-4.5336568E+001,-1.7347071E+002,-5.6342610E+000, 3.9384734E-002, 0.0000000E+000, 0.0000000E+000,-7.9330848E+001,-7.7366477E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7441931E+001, 1.4746062E+002,-4.5495082E+001,-1.5230436E+002,-5.6006093E+000, 3.9398077E-002, 0.0000000E+000, 0.0000000E+000,-5.7287841E+001,-5.5900034E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7501341E+001, 1.4590233E+002,-4.5402225E+001,-1.3347098E+002,-5.5902803E+000, 3.9395361E-002, 0.0000000E+000, 0.0000000E+000,-3.9160721E+001,-3.8521759E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7560753E+001, 1.4761413E+002,-4.6150097E+001,-1.2035603E+002,-5.8315464E+000, 3.9398468E-002, 0.0000000E+000, 0.0000000E+000,-2.4118606E+001,-2.4684148E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7604321E+001, 1.4665763E+002,-4.6295940E+001,-1.1465826E+002,-5.8315452E+000, 3.9424821E-002, 0.0000000E+000, 0.0000000E+000,-1.7940627E+001,-2.0088691E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7671852E+001, 1.4645411E+002,-4.5922813E+001,-1.1606777E+002,-5.6324742E+000, 3.9344811E-002, 0.0000000E+000, 0.0000000E+000,-1.7454116E+001,-2.1129606E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7719776E+001, 1.4634450E+002,-4.5652066E+001,-1.2143905E+002,-5.1819752E+000, 3.9276553E-002, 0.0000000E+000, 0.0000000E+000,-2.3397700E+001,-2.5889315E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7767702E+001, 1.4788845E+002,-4.6494604E+001,-1.2477343E+002,-5.2021849E+000, 3.9357129E-002, 0.0000000E+000, 0.0000000E+000,-2.6319478E+001,-2.8542410E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7839588E+001, 1.4842152E+002,-4.7295656E+001,-1.2672018E+002,-4.9966451E+000, 3.9392967E-002, 0.0000000E+000, 0.0000000E+000,-2.7892634E+001,-3.0551573E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7887514E+001, 1.4873461E+002,-4.7285257E+001,-1.2533155E+002,-4.8420885E+000, 3.9335185E-002, 0.0000000E+000, 0.0000000E+000,-2.7558065E+001,-2.8684954E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.7935438E+001, 1.4638499E+002,-4.7252440E+001,-1.2010956E+002,-4.7480584E+000, 3.9303900E-002, 0.0000000E+000, 0.0000000E+000,-2.4170732E+001,-2.5685770E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8007326E+001, 1.4558379E+002,-4.6393940E+001,-1.1210882E+002,-4.6773683E+000, 3.9258695E-002, 0.0000000E+000, 0.0000000E+000,-1.7145700E+001,-1.7557078E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8055250E+001, 1.4701218E+002,-4.5987259E+001,-1.0593295E+002,-4.6223785E+000, 3.9209746E-002, 0.0000000E+000, 0.0000000E+000,-9.7205984E+000,-9.4912007E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8103176E+001, 1.4691504E+002,-4.6086905E+001,-1.0228517E+002,-4.3494191E+000, 3.9166482E-002, 0.0000000E+000, 0.0000000E+000,-4.3324152E+000,-5.7672896E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8151100E+001, 1.4706219E+002,-4.6381603E+001,-9.8536206E+001,-4.3102897E+000, 3.9204688E-002, 0.0000000E+000, 0.0000000E+000,-9.5702769E-001,-2.1267043E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8222988E+001, 1.4943506E+002,-4.6608516E+001,-9.1751091E+001,-4.1522371E+000, 3.9196564E-002, 0.0000000E+000, 0.0000000E+000, 6.1273877E+000, 6.9624109E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8275705E+001, 1.4834668E+002,-4.6288985E+001,-8.2512650E+001,-4.1232552E+000, 3.9146288E-002, 0.0000000E+000, 0.0000000E+000, 1.5637438E+001, 1.5460939E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8328423E+001, 1.4837049E+002,-4.6645283E+001,-7.4986618E+001,-4.0177140E+000, 3.9171691E-002, 0.0000000E+000, 0.0000000E+000, 2.2867957E+001, 2.2760047E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8383776E+001, 1.4792130E+002,-4.6365248E+001,-6.9032841E+001,-3.9571320E+000, 3.9126720E-002, 0.0000000E+000, 0.0000000E+000, 2.8924330E+001, 2.8605206E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8441765E+001, 1.4782645E+002,-4.6194290E+001,-6.5974732E+001,-3.9048506E+000, 3.9128129E-002, 0.0000000E+000, 0.0000000E+000, 3.2505451E+001, 3.1791701E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8499754E+001, 1.4859949E+002,-4.6431514E+001,-6.6816738E+001,-3.7540513E+000, 3.9118152E-002, 0.0000000E+000, 0.0000000E+000, 3.2771634E+001, 3.1636303E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8551390E+001, 1.5019293E+002,-4.6778644E+001,-7.0106532E+001,-3.7376793E+000, 3.9085972E-002, 0.0000000E+000, 0.0000000E+000, 3.1257639E+001, 2.9609157E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8603025E+001, 1.4903991E+002,-4.6818653E+001,-7.6524737E+001,-3.6020279E+000, 3.9093715E-002, 0.0000000E+000, 0.0000000E+000, 2.5478500E+001, 2.2133584E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8654661E+001, 1.4899894E+002,-4.6680546E+001,-8.5847931E+001,-3.4772553E+000, 3.9122559E-002, 0.0000000E+000, 0.0000000E+000, 1.6402969E+001, 1.3032330E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8706295E+001, 1.4848386E+002,-4.6855635E+001,-9.7159358E+001,-3.3618955E+000, 3.9119071E-002, 0.0000000E+000, 0.0000000E+000, 5.1654038E+000, 1.1460869E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8757931E+001, 1.4801805E+002,-4.6780402E+001,-1.1003887E+002,-3.6382967E+000, 3.9149368E-002, 0.0000000E+000, 0.0000000E+000,-8.0435554E+000,-1.2400368E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8835384E+001, 1.4827607E+002,-4.6437538E+001,-1.2644711E+002,-3.6184850E+000, 3.9177261E-002, 0.0000000E+000, 0.0000000E+000,-2.4766058E+001,-2.8187884E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8887020E+001, 1.4912455E+002,-4.6929310E+001,-1.3894711E+002,-3.7008463E+000, 3.9142247E-002, 0.0000000E+000, 0.0000000E+000,-3.8033152E+001,-4.0413578E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8938656E+001, 1.4883815E+002,-4.7207089E+001,-1.4411019E+002,-3.7230000E+000, 3.9144607E-002, 0.0000000E+000, 0.0000000E+000,-4.4750826E+001,-4.6162993E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.8990290E+001, 1.4921620E+002,-4.7037935E+001,-1.4351786E+002,-3.7512920E+000, 3.9197568E-002, 0.0000000E+000, 0.0000000E+000,-4.5810759E+001,-4.5051684E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9041925E+001, 1.4938985E+002,-4.7029850E+001,-1.3687530E+002,-3.7729861E+000, 3.9181880E-002, 0.0000000E+000, 0.0000000E+000,-3.9663565E+001,-3.8249109E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9090858E+001, 1.4954445E+002,-4.7210542E+001,-1.2638114E+002,-3.6239433E+000, 3.9071699E-002, 0.0000000E+000, 0.0000000E+000,-2.9926746E+001,-2.7632106E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9160204E+001, 1.4957741E+002,-4.7204470E+001,-1.1444262E+002,-3.5830113E+000, 3.9064992E-002, 0.0000000E+000, 0.0000000E+000,-1.6288162E+001,-1.5613630E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9206434E+001, 1.5019517E+002,-4.7188531E+001,-1.0825928E+002,-3.5642709E+000, 3.9106150E-002, 0.0000000E+000, 0.0000000E+000,-8.0387319E+000,-8.7778122E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9252665E+001, 1.4983980E+002,-4.7622174E+001,-1.0811780E+002,-3.6664347E+000, 3.9117617E-002, 0.0000000E+000, 0.0000000E+000,-7.7444059E+000,-9.5274931E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9322012E+001, 1.4998508E+002,-4.7023815E+001,-1.0924244E+002,-3.6302798E+000, 3.9101000E-002, 0.0000000E+000, 0.0000000E+000,-8.8068513E+000,-9.8723567E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9368242E+001, 1.4950192E+002,-4.7347865E+001,-1.0936187E+002,-3.5592231E+000, 3.9095012E-002, 0.0000000E+000, 0.0000000E+000,-9.2397533E+000,-1.0727936E+001, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9437588E+001, 1.4911906E+002,-4.7104463E+001,-1.0713302E+002,-3.7209468E+000, 3.9144329E-002, 0.0000000E+000, 0.0000000E+000,-7.8572076E+000,-8.8002322E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
 1.9483818E+001, 1.4914565E+002,-4.7244461E+001,-1.0366528E+002,-3.8743753E+000, 3.9193638E-002, 0.0000000E+000, 0.0000000E+000,-5.3392002E+000,-5.5992768E+000, 0.0000000E+000, 9.7217757E-003, 0.0000000E+000
