s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CELLULOSE,MLR_PRODUCTS
 5.7579098E+000, 2.4841281E+000,-5.5567812E-003, 2.4084297E-002,-1.4518244E-002, 6.4150295E-004, 0.0000000E+000, 0.0000000E+000, 2.5050128E+000, 2.4887789E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 5.8708100E+000, 2.4862501E+000,-6.5707037E-003, 3.2349893E-002,-1.6655433E-002, 6.4275265E-004, 0.0000000E+000, 0.0000000E+000, 2.5072583E+000, 2.4960166E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 5.9837098E+000, 2.4872618E+000,-7.6260219E-003, 4.1589899E-002,-1.8692584E-002, 6.4500029E-004, 0.0000000E+000, 0.0000000E+000, 2.5074478E+000, 2.5031781E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.0966101E+000, 2.4877878E+000,-8.6078311E-003, 5.1498689E-002,-2.0587268E-002, 6.4698823E-004, 0.0000000E+000, 0.0000000E+000, 2.5072225E+000, 2.5107384E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.2095103E+000, 2.4881251E+000,-9.7139878E-003, 6.1706392E-002,-2.2314714E-002, 6.4836682E-004, 0.0000000E+000, 0.0000000E+000, 2.5078092E+000, 2.5184512E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.3224106E+000, 2.4884114E+000,-1.0085863E-002, 7.1811024E-002,-2.3855879E-002, 6.4981285E-004, 0.0000000E+000, 0.0000000E+000, 2.5096439E+000, 2.5269305E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.4353108E+000, 2.4887031E+000,-1.1049110E-002, 8.1387573E-002,-2.5177026E-002, 6.5059147E-004, 0.0000000E+000, 0.0000000E+000, 2.5136236E+000, 2.5345151E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.5482111E+000, 2.4890023E+000,-1.2164644E-002, 9.0019994E-002,-2.6297504E-002, 6.5030548E-004, 0.0000000E+000, 0.0000000E+000, 2.5174582E+000, 2.5412104E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.6611114E+000, 2.4892690E+000,-1.3301347E-002, 9.7304480E-002,-2.7185133E-002, 6.4909315E-004, 0.0000000E+000, 0.0000000E+000, 2.5203399E+000, 2.5467361E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.7740111E+000, 2.4894707E+000,-1.4302581E-002, 1.0289871E-001,-2.8104561E-002, 6.4992750E-004, 0.0000000E+000, 0.0000000E+000, 2.5229962E+000, 2.5506122E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.8869114E+000, 2.4896134E+000,-1.5461085E-002, 1.0654592E-001,-2.8838932E-002, 6.5601043E-004, 0.0000000E+000, 0.0000000E+000, 2.5275008E+000, 2.5525153E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 6.9998116E+000, 2.4896344E+000,-1.6616109E-002, 1.0811025E-001,-2.9070736E-002, 6.6319031E-004, 0.0000000E+000, 0.0000000E+000, 2.5335788E+000, 2.5527209E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.1127119E+000, 2.4892844E+000,-1.7485240E-002, 1.0758636E-001,-2.9039485E-002, 6.6542956E-004, 0.0000000E+000, 0.0000000E+000, 2.5397477E+000, 2.5510115E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.2256122E+000, 2.4888979E+000,-1.8639426E-002, 1.0512202E-001,-2.8890873E-002, 6.6683918E-004, 0.0000000E+000, 0.0000000E+000, 2.5496029E+000, 2.5471565E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.3385124E+000, 2.4886587E+000,-1.9569946E-002, 1.0101561E-001,-2.8955131E-002, 6.6744935E-004, 0.0000000E+000, 0.0000000E+000, 2.5588168E+000, 2.5418167E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.4514127E+000, 2.4883419E+000,-2.0208099E-002, 9.5725790E-002,-2.8638257E-002, 6.6757557E-004, 0.0000000E+000, 0.0000000E+000, 2.5675554E+000, 2.5358889E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.5643125E+000, 2.4878908E+000,-2.0996480E-002, 8.9814841E-002,-2.7929996E-002, 6.6799683E-004, 0.0000000E+000, 0.0000000E+000, 2.5784185E+000, 2.5294472E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.6772127E+000, 2.4878862E+000,-2.1641432E-002, 8.3936661E-002,-2.6911760E-002, 6.6765238E-004, 0.0000000E+000, 0.0000000E+000, 2.5839666E+000, 2.5239374E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.7901130E+000, 2.4878656E+000,-2.2029500E-002, 7.8755764E-002,-2.5915425E-002, 6.6316349E-004, 0.0000000E+000, 0.0000000E+000, 2.5932798E+000, 2.5193396E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 7.9030132E+000, 2.4878494E+000,-2.2667665E-002, 7.4886360E-002,-2.5086232E-002, 6.6214757E-004, 0.0000000E+000, 0.0000000E+000, 2.6084943E+000, 2.5156441E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.0159130E+000, 2.4905421E+000,-2.3249215E-002, 7.2863955E-002,-2.3959072E-002, 6.6486246E-004, 0.0000000E+000, 0.0000000E+000, 2.6246706E+000, 2.5168626E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.1288137E+000, 2.4931783E+000,-2.3468406E-002, 7.3110710E-002,-2.3028893E-002, 6.6645611E-004, 0.0000000E+000, 0.0000000E+000, 2.6440961E+000, 2.5204581E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.2417135E+000, 2.4900288E+000,-2.3888952E-002, 7.5902488E-002,-2.1826324E-002, 6.6776680E-004, 0.0000000E+000, 0.0000000E+000, 2.6654752E+000, 2.5208838E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.3546143E+000, 2.4856736E+000,-2.4315941E-002, 8.3029902E-002,-2.0710135E-002, 6.6811962E-004, 0.0000000E+000, 0.0000000E+000, 2.6063040E+000, 2.5243456E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.4469032E+000, 2.6484055E+000,-2.4390951E-002, 9.1783487E-002,-2.0005031E-002, 6.6747868E-004, 0.0000000E+000, 0.0000000E+000, 2.5985504E+000, 2.6964604E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.5391922E+000, 2.5710058E+000,-2.4745124E-002, 1.0245892E-001,-1.9327855E-002, 6.6748055E-004, 0.0000000E+000, 0.0000000E+000, 2.7825506E+000, 2.6300592E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.6314812E+000, 2.5303869E+000,-2.5149899E-002, 1.1455381E-001,-1.8495310E-002, 6.6722219E-004, 0.0000000E+000, 0.0000000E+000, 2.7319231E+000, 2.6019627E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.7237701E+000, 2.5101933E+000,-2.5329851E-002, 1.2749166E-001,-1.7612567E-002, 6.6743188E-004, 0.0000000E+000, 0.0000000E+000, 2.7168855E+000, 2.5954100E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.8032684E+000, 2.6038413E+000,-2.5769998E-002, 1.3898317E-001,-1.6931567E-002, 6.6723344E-004, 0.0000000E+000, 0.0000000E+000, 2.6810433E+000, 2.7007902E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.8827658E+000, 2.5542808E+000,-2.6198969E-002, 1.5004339E-001,-1.6411806E-002, 6.6707607E-004, 0.0000000E+000, 0.0000000E+000, 2.7738782E+000, 2.6623805E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 8.9622641E+000, 2.5258693E+000,-2.6241725E-002, 1.6003280E-001,-1.5901231E-002, 6.6694383E-004, 0.0000000E+000, 0.0000000E+000, 2.7289852E+000, 2.6444261E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.0417624E+000, 2.5095871E+000,-2.6601810E-002, 1.6837535E-001,-1.5427369E-002, 6.6665471E-004, 0.0000000E+000, 0.0000000E+000, 2.7117937E+000, 2.6365999E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.1084452E+000, 2.6066234E+000,-2.6908935E-002, 1.7280539E-001,-1.4998279E-002, 6.6672784E-004, 0.0000000E+000, 0.0000000E+000, 2.6715008E+000, 2.7381883E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.1751289E+000, 2.5622760E+000,-2.6883733E-002, 1.7482692E-001,-1.4784171E-002, 6.6673695E-004, 0.0000000E+000, 0.0000000E+000, 2.7553253E+000, 2.6961018E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.2418118E+000, 2.5345525E+000,-2.7220949E-002, 1.7422486E-001,-1.4614503E-002, 6.6666991E-004, 0.0000000E+000, 0.0000000E+000, 2.7035393E+000, 2.6676086E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.3084946E+000, 2.5170290E+000,-2.7543924E-002, 1.7091574E-001,-1.4515635E-002, 6.6652277E-004, 0.0000000E+000, 0.0000000E+000, 2.6749758E+000, 2.6465517E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.3751783E+000, 2.5061521E+000,-2.7585841E-002, 1.6495725E-001,-1.4545257E-002, 6.6638276E-004, 0.0000000E+000, 0.0000000E+000, 2.6621711E+000, 2.6296446E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.4418612E+000, 2.4992986E+000,-2.7915862E-002, 1.5513924E-001,-1.4631924E-002, 6.6629646E-004, 0.0000000E+000, 0.0000000E+000, 2.6137552E+000, 2.6125563E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.5003080E+000, 2.5631084E+000,-2.8191857E-002, 1.4376828E-001,-1.4719550E-002, 6.6623633E-004, 0.0000000E+000, 0.0000000E+000, 2.5811389E+000, 2.6646315E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.5587540E+000, 2.5378316E+000,-2.8179484E-002, 1.3053417E-001,-1.4878423E-002, 6.6611319E-004, 0.0000000E+000, 0.0000000E+000, 2.6395764E+000, 2.6259740E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.6172009E+000, 2.5210078E+000,-2.8478043E-002, 1.1587279E-001,-1.5036323E-002, 6.6601999E-004, 0.0000000E+000, 0.0000000E+000, 2.6194123E+000, 2.5940322E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.6756477E+000, 2.5098380E+000,-2.8765115E-002, 9.9813955E-002,-1.5182647E-002, 6.6594425E-004, 0.0000000E+000, 0.0000000E+000, 2.5895970E+000, 2.5663701E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.7340946E+000, 2.5024330E+000,-2.8783588E-002, 8.3180469E-002,-1.5319079E-002, 6.6588620E-004, 0.0000000E+000, 0.0000000E+000, 2.5702048E+000, 2.5421767E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.7925406E+000, 2.4975050E+000,-2.9055217E-002, 6.6891167E-002,-1.5458348E-002, 6.6582734E-004, 0.0000000E+000, 0.0000000E+000, 2.5532378E+000, 2.5205484E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.8509874E+000, 2.4942393E+000,-2.9365648E-002, 5.1193422E-002,-1.5568657E-002, 6.6573841E-004, 0.0000000E+000, 0.0000000E+000, 2.5453613E+000, 2.5011641E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.9094343E+000, 2.4920701E+000,-2.9394670E-002, 3.7873735E-002,-1.5650934E-002, 6.6566890E-004, 0.0000000E+000, 0.0000000E+000, 2.5382332E+000, 2.4855639E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 9.9678812E+000, 2.4906304E+000,-2.9708001E-002, 2.6312168E-002,-1.5702650E-002, 6.6553138E-004, 0.0000000E+000, 0.0000000E+000, 2.5365045E+000, 2.4721974E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0026327E+001, 2.4896737E+000,-3.0002860E-002, 1.8931973E-002,-1.5735731E-002, 6.6529847E-004, 0.0000000E+000, 0.0000000E+000, 2.5334117E+000, 2.4635324E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0084774E+001, 2.4890385E+000,-3.0003980E-002, 1.7770379E-002,-1.5765612E-002, 6.6513105E-004, 0.0000000E+000, 0.0000000E+000, 2.5319236E+000, 2.4617044E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0143221E+001, 2.4886153E+000,-3.0324961E-002, 1.9886360E-002,-1.5781886E-002, 6.6500580E-004, 0.0000000E+000, 0.0000000E+000, 2.5186759E+000, 2.4630598E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0201667E+001, 2.4883351E+000,-3.0636653E-002, 2.4465240E-002,-1.5799245E-002, 6.6502756E-004, 0.0000000E+000, 0.0000000E+000, 2.5064900E+000, 2.4670294E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0260114E+001, 2.4881510E+000,-3.0703516E-002, 3.0938234E-002,-1.5845114E-002, 6.6518297E-004, 0.0000000E+000, 0.0000000E+000, 2.5023337E+000, 2.4732058E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0318561E+001, 2.4880306E+000,-3.1078194E-002, 3.9078449E-002,-1.5925817E-002, 6.6519493E-004, 0.0000000E+000, 0.0000000E+000, 2.5052097E+000, 2.4807702E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0377007E+001, 2.4879515E+000,-3.1414278E-002, 4.8943478E-002,-1.6020889E-002, 6.6499373E-004, 0.0000000E+000, 0.0000000E+000, 2.5118362E+000, 2.4901248E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0435453E+001, 2.4878986E+000,-3.1471576E-002, 6.0586452E-002,-1.6134644E-002, 6.6473963E-004, 0.0000000E+000, 0.0000000E+000, 2.5179579E+000, 2.5015436E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0493900E+001, 2.4878626E+000,-3.1820381E-002, 7.3796093E-002,-1.6262884E-002, 6.6446845E-004, 0.0000000E+000, 0.0000000E+000, 2.5238930E+000, 2.5142399E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0552347E+001, 2.4878380E+000,-3.2131774E-002, 8.9478926E-002,-1.6414564E-002, 6.6421559E-004, 0.0000000E+000, 0.0000000E+000, 2.5286171E+000, 2.5294348E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0610794E+001, 2.4878200E+000,-3.2210733E-002, 1.0251037E-001,-1.6588014E-002, 6.6411386E-004, 0.0000000E+000, 0.0000000E+000, 2.5249672E+000, 2.5421957E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0669240E+001, 2.4878082E+000,-3.2580048E-002, 1.1235717E-001,-1.6791515E-002, 6.6407394E-004, 0.0000000E+000, 0.0000000E+000, 2.5271595E+000, 2.5514579E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0727687E+001, 2.4878012E+000,-3.2932532E-002, 1.1607412E-001,-1.7010480E-002, 6.6400613E-004, 0.0000000E+000, 0.0000000E+000, 2.5211060E+000, 2.5545963E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0786134E+001, 2.4877982E+000,-3.3075851E-002, 1.1088365E-001,-1.7245393E-002, 6.6406082E-004, 0.0000000E+000, 0.0000000E+000, 2.5159503E+000, 2.5490247E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0844581E+001, 2.4877974E+000,-3.3428216E-002, 9.1682823E-002,-1.7492988E-002, 6.6430319E-004, 0.0000000E+000, 0.0000000E+000, 2.5054124E+000, 2.5292233E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0903027E+001, 2.4877988E+000,-3.3816336E-002, 5.3572764E-002,-1.7740723E-002, 6.6426004E-004, 0.0000000E+000, 0.0000000E+000, 2.4842331E+000, 2.4904787E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.0961473E+001, 2.4877996E+000,-3.3960118E-002,-1.2993621E-002,-1.7977803E-002, 6.6438705E-004, 0.0000000E+000, 0.0000000E+000, 2.4382261E+000, 2.4235325E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1019920E+001, 2.4878006E+000,-3.4315726E-002,-9.7229483E-002,-1.8202309E-002, 6.6442077E-004, 0.0000000E+000, 0.0000000E+000, 2.3676173E+000, 2.3387175E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1078366E+001, 2.4878003E+000,-3.4670781E-002,-2.0637896E-001,-1.8407660E-002, 6.6448291E-004, 0.0000000E+000, 0.0000000E+000, 2.2785520E+000, 2.2290074E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1136813E+001, 2.4877988E+000,-3.4783375E-002,-3.4239874E-001,-1.8615678E-002, 6.6451044E-004, 0.0000000E+000, 0.0000000E+000, 2.1611253E+000, 2.0926656E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1195260E+001, 2.4877969E+000,-3.5093245E-002,-5.1038001E-001,-1.8817215E-002, 6.6455021E-004, 0.0000000E+000, 0.0000000E+000, 2.0236234E+000, 1.9241710E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1247760E+001, 2.5367226E+000,-3.5371683E-002,-6.9462409E-001,-1.9000973E-002, 6.6452785E-004, 0.0000000E+000, 0.0000000E+000, 1.8596798E+000, 1.7883904E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1300260E+001, 2.5216716E+000,-3.5410097E-002,-9.2038423E-001,-1.9172584E-002, 6.6451142E-004, 0.0000000E+000, 0.0000000E+000, 1.7162116E+000, 1.5473692E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1352760E+001, 2.5112518E+000,-3.5624519E-002,-1.1828605E+000,-1.9316761E-002, 6.6449927E-004, 0.0000000E+000, 0.0000000E+000, 1.4638964E+000, 1.2741146E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1405260E+001, 2.5040366E+000,-3.5823072E-002,-1.4881835E+000,-1.9426976E-002, 6.6458066E-004, 0.0000000E+000, 0.0000000E+000, 1.1745169E+000, 9.6126761E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1457760E+001, 2.4990406E+000,-3.5761142E-002,-1.8322019E+000,-1.9506901E-002, 6.6457773E-004, 0.0000000E+000, 0.0000000E+000, 8.4492279E-001, 6.1223528E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1510261E+001, 2.4955804E+000,-3.5828966E-002,-2.2272902E+000,-1.9556148E-002, 6.6471913E-004, 0.0000000E+000, 0.0000000E+000, 4.7692357E-001, 2.1356981E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1557251E+001, 2.5391612E+000,-3.5863868E-002,-2.6215676E+000,-1.9582064E-002, 6.6476035E-004, 0.0000000E+000, 0.0000000E+000, 8.1064657E-002,-1.3718756E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1604241E+001, 2.5247563E+000,-3.5734603E-002,-3.0432488E+000,-1.9597830E-002, 6.6471849E-004, 0.0000000E+000, 0.0000000E+000,-2.7675894E-001,-5.7316015E-001, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1651232E+001, 2.5143910E+000,-3.5658413E-002,-3.4764209E+000,-1.9595595E-002, 6.6476672E-004, 0.0000000E+000, 0.0000000E+000,-7.1660714E-001,-1.0166192E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1698222E+001, 2.5069325E+000,-3.5570336E-002,-3.8953749E+000,-1.9569777E-002, 6.6483660E-004, 0.0000000E+000, 0.0000000E+000,-1.1573299E+000,-1.4429177E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1745213E+001, 2.5015653E+000,-3.5274381E-002,-4.2745557E+000,-1.9523913E-002, 6.6496428E-004, 0.0000000E+000, 0.0000000E+000,-1.5556318E+000,-1.8271237E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1792204E+001, 2.4977030E+000,-3.5039657E-002,-4.5959390E+000,-1.9460021E-002, 6.6502522E-004, 0.0000000E+000, 0.0000000E+000,-1.9009647E+000,-2.1520707E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1839194E+001, 2.4949236E+000,-3.4767686E-002,-4.8571886E+000,-1.9382805E-002, 6.6502736E-004, 0.0000000E+000, 0.0000000E+000,-2.1884414E+000,-2.4157505E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1886185E+001, 2.4929235E+000,-3.4388034E-002,-5.0458717E+000,-1.9296802E-002, 6.6505440E-004, 0.0000000E+000, 0.0000000E+000,-2.4132005E+000,-2.6059680E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1937874E+001, 2.4530060E+000,-3.4040744E-002,-5.1773346E+000,-1.9200391E-002, 6.6498644E-004, 0.0000000E+000, 0.0000000E+000,-2.5565621E+000,-2.7769047E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.1989564E+001, 2.4635710E+000,-3.3705683E-002,-5.2347374E+000,-1.9097810E-002, 6.6489598E-004, 0.0000000E+000, 0.0000000E+000,-2.6851581E+000,-2.8233050E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2041253E+001, 2.4709275E+000,-3.3283615E-002,-5.2609597E+000,-1.8984111E-002, 6.6502116E-004, 0.0000000E+000, 0.0000000E+000,-2.6995838E+000,-2.8416349E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2092943E+001, 2.4760497E+000,-3.2937982E-002,-5.2725046E+000,-1.8877790E-002, 6.6502166E-004, 0.0000000E+000, 0.0000000E+000,-2.6939945E+000,-2.8476057E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2144632E+001, 2.4796159E+000,-3.2605185E-002,-5.2848550E+000,-1.8838788E-002, 6.6473188E-004, 0.0000000E+000, 0.0000000E+000,-2.6935513E+000,-2.8560183E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2196321E+001, 2.4820983E+000,-3.2221022E-002,-5.2973487E+000,-1.8808268E-002, 6.6448803E-004, 0.0000000E+000, 0.0000000E+000,-2.7016137E+000,-2.8656151E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2248012E+001, 2.4838265E+000,-3.1885979E-002,-5.3151021E+000,-1.9076766E-002, 6.6432208E-004, 0.0000000E+000, 0.0000000E+000,-2.7159700E+000,-2.8815740E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2299701E+001, 2.4850294E+000,-3.1526016E-002,-5.3314913E+000,-1.9704881E-002, 6.6427363E-004, 0.0000000E+000, 0.0000000E+000,-2.7329805E+000,-2.8970286E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2351391E+001, 2.4858671E+000,-3.1155061E-002,-5.3404375E+000,-1.9830598E-002, 6.6436804E-004, 0.0000000E+000, 0.0000000E+000,-2.7505995E+000,-2.9048917E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2403080E+001, 2.4864506E+000,-3.0803883E-002,-5.3409095E+000,-1.9932270E-002, 6.6447474E-004, 0.0000000E+000, 0.0000000E+000,-2.7590504E+000,-2.9045305E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2454770E+001, 2.4868580E+000,-3.0451166E-002,-5.3487422E+000,-2.0046642E-002, 6.6440700E-004, 0.0000000E+000, 0.0000000E+000,-2.7638208E+000,-2.9117176E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2506459E+001, 2.4871428E+000,-3.0097573E-002,-5.3501741E+000,-2.1057078E-002, 6.6438978E-004, 0.0000000E+000, 0.0000000E+000,-2.7954160E+000,-2.9135216E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2558149E+001, 2.4873425E+000,-2.9727028E-002,-5.3687506E+000,-2.1425393E-002, 6.6464217E-004, 0.0000000E+000, 0.0000000E+000,-2.8211988E+000,-2.9318959E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2609838E+001, 2.4874826E+000,-2.9363268E-002,-5.3731867E+000,-2.1640665E-002, 6.6471928E-004, 0.0000000E+000, 0.0000000E+000,-2.8513150E+000,-2.9360433E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2661529E+001, 2.4875817E+000,-2.9047003E-002,-5.3750290E+000,-2.1841995E-002, 6.6481050E-004, 0.0000000E+000, 0.0000000E+000,-2.8672461E+000,-2.9376715E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2713218E+001, 2.4876513E+000,-2.8732421E-002,-5.3732840E+000,-2.2320218E-002, 6.6505080E-004, 0.0000000E+000, 0.0000000E+000,-2.8869528E+000,-2.9360204E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2764907E+001, 2.4877000E+000,-2.8379636E-002,-5.3999007E+000,-2.2468095E-002, 6.6508347E-004, 0.0000000E+000, 0.0000000E+000,-2.9061139E+000,-2.9623833E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2816597E+001, 2.4877346E+000,-2.8039733E-002,-5.4506643E+000,-2.2716210E-002, 6.6511624E-004, 0.0000000E+000, 0.0000000E+000,-2.9600129E+000,-3.0130205E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2868286E+001, 2.4877586E+000,-2.7646088E-002,-5.4749161E+000,-2.3227217E-002, 6.6511416E-004, 0.0000000E+000, 0.0000000E+000,-3.0205063E+000,-3.0373657E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2919976E+001, 2.4877753E+000,-2.7252037E-002,-5.4734659E+000,-2.6678116E-002, 6.6506451E-004, 0.0000000E+000, 0.0000000E+000,-3.0377837E+000,-3.0389556E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.2971665E+001, 2.4877867E+000,-2.6961445E-002,-5.4369342E+000,-2.7692261E-002, 6.6452985E-004, 0.0000000E+000, 0.0000000E+000,-3.0264503E+000,-3.0031367E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3023355E+001, 2.4877945E+000,-2.6565823E-002,-5.3631084E+000,-2.7770186E-002, 6.6433693E-004, 0.0000000E+000, 0.0000000E+000,-2.9762787E+000,-2.9289856E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3075045E+001, 2.4877993E+000,-2.6226823E-002,-5.2781280E+000,-2.7760569E-002, 6.6422616E-004, 0.0000000E+000, 0.0000000E+000,-2.8883070E+000,-2.8436518E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
 1.3126735E+001, 2.4878022E+000,-2.5979615E-002,-5.1885426E+000,-2.8552249E-002, 6.6413112E-004, 0.0000000E+000, 0.0000000E+000,-2.7929093E+000,-2.7546081E+000, 0.0000000E+000, 1.6074195E-004, 0.0000000E+000
